Mn025                                                         Mn025003 Mn025001 
Instrument parameter file:Mn025001.inst                                         
BANK  1     3296     660 CONST     300.00      5.00 0 0 ESD                     
    103.      9.    127.     10.    159.     12.    183.     13.    222.     14.
    246.     15.    281.     16.    331.     17.    356.     18.    361.     18.
    365.     18.    364.     18.    364.     18.    393.     18.    438.     19.
    538.     22.    657.     24.    737.     25.    747.     25.    770.     26.
    771.     26.    735.     25.    692.     25.    635.     23.    542.     22.
    467.     20.    443.     20.    434.     19.    435.     19.    410.     19.
    402.     19.    371.     18.    316.     17.    268.     15.    214.     14.
    207.     13.    236.     14.    286.     16.    291.     16.    330.     17.
    357.     18.    363.     18.    350.     17.    328.     17.    271.     15.
    250.     15.    209.     13.    153.     12.    141.     11.    121.     10.
     89.      9.    100.      9.     78.      8.     73.      8.     82.      8.
     88.      9.    107.     10.    144.     11.    200.     13.    274.     15.
    362.     18.    508.     21.    555.     22.    566.     22.    648.     24.
    671.     24.    784.     26.    895.     28.   1133.     31.   1409.     35.
   1695.     38.   1765.     39.   1806.     40.   1818.     40.   1763.     39.
   1658.     38.   1442.     35.   1119.     31.    810.     26.    557.     22.
    332.     17.    222.     14.    152.     11.    156.     12.    114.     10.
    107.     10.     93.      9.    102.      9.     78.      8.     94.      9.
     79.      8.     78.      8.     94.      9.     77.      8.     69.      8.
     64.      7.     76.      8.     78.      8.     75.      8.     92.      9.
     91.      9.     66.      8.     73.      8.     90.      9.     85.      9.
     72.      8.     81.      8.     77.      8.     86.      8.     76.      8.
     93.      9.     85.      8.     91.      9.     90.      9.     87.      8.
     83.      8.     83.      8.     95.      9.     81.      8.     63.      7.
    100.      9.    109.      9.    117.     10.    112.      9.    175.     12.
    223.     13.    282.     15.    416.     18.    593.     22.    731.     24.
    821.     26.    893.     27.    889.     27.    925.     27.    892.     27.
    881.     27.    764.     25.    627.     23.    499.     20.    381.     18.
    268.     15.    178.     12.    152.     11.    126.     10.    114.     10.
     93.      9.    100.      9.    127.     10.    145.     11.    188.     12.
    219.     13.    234.     14.    261.     15.    271.     15.    321.     16.
    322.     16.    291.     15.    324.     16.    321.     16.    275.     15.
    282.     15.    257.     14.    264.     15.    254.     14.    239.     14.
    225.     13.    230.     14.    201.     13.    195.     13.    145.     11.
    142.     11.    126.     10.    121.     10.    115.     10.     90.      9.
     84.      8.     81.      8.    105.      9.     97.      9.     82.      8.
     87.      8.     88.      8.     98.      9.     81.      8.     79.      8.
     83.      8.     82.      8.    100.      9.     96.      9.     80.      8.
     87.      8.     74.      8.     87.      8.     70.      7.     77.      8.
     69.      7.     69.      7.     70.      8.     70.      8.     79.      8.
     88.      8.     77.      8.     81.      8.     89.      8.     97.      9.
     79.      8.    105.     13.    101.      9.     92.      9.     89.      9.
     93.      9.     99.      9.     86.      8.     71.      8.     81.      8.
     66.      7.     82.      8.     94.      9.     84.      8.     73.      8.
     72.      8.     72.      8.     81.      8.     74.      8.     73.      8.
     75.      8.     81.      8.     84.      8.     72.      8.     83.      8.
    107.      9.    108.      9.    155.     11.    237.     14.    301.     16.
    404.     18.    495.     20.    514.     20.    598.     22.    628.     22.
    644.     23.    626.     22.    604.     22.    551.     21.    465.     19.
    395.     18.    307.     16.    215.     13.    159.     11.    132.     10.
    114.     10.     90.      9.     86.      8.     80.      8.     78.      8.
     65.      7.     79.      8.     83.      8.     80.      8.     92.      9.
    122.     10.    158.     11.    224.     13.    329.     16.    419.     18.
    506.     20.    628.     22.    709.     24.    738.     24.    756.     25.
    760.     25.    728.     24.    668.     23.    584.     22.    495.     20.
    408.     18.    288.     15.    209.     13.    178.     12.    165.     12.
    143.     11.    145.     11.    136.     11.    136.     11.    137.     11.
    146.     11.    144.     11.    152.     11.    139.     11.    151.     11.
    181.     12.    204.     13.    227.     14.    246.     14.    252.     14.
    313.     16.    382.     18.    434.     19.    486.     20.    529.     21.
