D1A6 Y0.91Ca0.09Ba2Cu3O7-x, 1.GB    FF    9-DEC-95 09:23:58 16995 to  16998     
     100       0   0.050       1       0       0
   0.000
  12000.      0.    1.71    2.18
 4  1570 4  1332 4  1094 4   822 4   638 4   474 4   365 4   318 4   304 4   307
 4   313 4   346 4   337 4   354 4   375 4   361 4   320 4   291 4   234 4   181
 4   166 4   131 4   107 4    97 4    84 4    72 4    74 4    76 4    72 4    70
 4    73 4    65 4    72 4    65 4    69 4    69 4    72 4    78 4    72 4    72
 4    72 4    73 4    70 4    69 4    64 4    70 4    71 4    73 4    76 4    82
 4    80 4    86 4    92 4   104 4   103 4   115 4   131 4   134 4   131 4   139
 4   138 4   147 4   119 4   129 4   120 4   103 4    99 4    93 4    83 4    75
 4    72 4    73 4    81 4    78 4    82 4    78 4    82 4    81 4    77 4    81
 4    80 4    69 4    75 4    80 4    79 4    76 4    80 4    74 4    79 4    81
 4    78 4    85 4    94 4    98 4   104 4   124 4   143 4   187 4   229 4   272
 4   334 4   365 4   437 4   455 4   491 4   500 4   484 4   428 4   373 4   355
 4   322 4   306 4   257 4   252 4   250 4   274 4   307 4   338 4   376 4   455
 4   527 4   620 4   681 4   706 4   721 4   682 4   639 4   516 4   448 4   368
 4   259 4   205 4   166 4   136 4   117 4   106 4    97 4    94 4   100 4   105
 4   121 4   127 4   145 4   159 4   191 4   211 4   242 4   254 4   258 4   262
 4   258 4   233 4   204 4   176 4   149 4   122 4    97 4    81 4    73 4    73
 4    69 4    75 4    72 4    60 4    67 4    61 4    76 4    71 4    66 4    70
 4    76 4    72 4    66 4    74 4    67 4    72 4    74 4    71 4    74 4    66
 4    71 4    69 4    70 4    68 4    63 4    74 4    70 4    62 4    69 5    77
 4    71 4    65 4    79 4    69 4    74 4    68 4    70 4    70 4    74 4    73
 4    80 4    77 4    72 4    71 4    77 4    76 4    75 4    73 4    76 4    80
 4    80 4    86 4    82 4    81 4    83 4    79 4    85 4    83 4    85 4    78
 4    80 4    85 4    89 4    79 4    84 4    81 4    77 4    83 4    78 4    83
 4    81 4    76 4    69 4    78 4    79 4    71 4    74 4    85 4    82 4    81
 4   100 4   111 4   120 4   124 4   146 4   155 4   187 4   203 4   202 4   208
 4   199 4   188 4   171 4   157 4   143 4   126 4   121 4   106 4   103 4   110
 4   103 4   121 4   136 4   124 4   152 4   180 4   195 4   250 4   301 4   366
 4   402 4   502 4   563 4   633 4   682 4   656 4   624 4   550 4   443 4   398
 4   337 4   276 4   265 4   277 4   288 4   359 4   451 4   573 4   792 4  1027
 4  1284 4  1600 4  1890 4  2167 4  2383 4  2466 4  2339 4  2102 4  1748 4  1404
 4  1045 4   722 4   530 4   373 4   277 4   222 4   194 4   159 4   164 4   175
 3   167 4   144 4   139 4   135 4   113 4   113 4    97 4    94 4    90 4    81
 4    79 4    83 4    83 4    75 4    85 4    82 4    76 4    73 4    75 4    79
 4    75 4    80 4    69 4    70 4    74 4    74 4    74 4    68 4    76 4    69
 4    68 4    73 4    66 4    70 4    69 4    69 4    71 4    82 4    83 4    80
 4    81 4    74 4    76 4    83 4    87 4    91 4    83 4    87 4    80 4    77
 4    87 4    75 4    78 4    80 4    75 4    78 4    70 4    76 4    73 4    63
 4    72 4    73 4    69 4    73 4    73 4    79 4    77 4    73 4    75 4    77
 4    80 4    70 4    76 4    75 4    72 4    76 4    78 4    73 4    68 4    76
 4    75 4    70 4    77 4    81 4    70 4    77 4    78 4    77 4    79 4    82
 4    89 4    87 4    88 4    97 4   106 4   109 4   122 4   136 4   150 4   166
 4   176 4   186 4   205 4   230 4   232 4   239 4   262 4   274 4   268 4   252
 4   228 4   202 4   204 4   187 4   167 4   165 4   181 4   196 4   221 5   251
 4   273 4   294 4   322 4   326 4   305 4   278 4   250 4   212 4   176 4   156
 4   124 4   106 4    97 4    83 4    88 4    81 4    81 4    86 4    81 4    76
 4    74 4    90 4    91 4    96 4   106 4   101 4   108 4   128 4   127 4   131
 4   133 4   130 4   127 4   120 4   116 4   115 4   113 4   106 4   111 4   133
 4   139 4   154 4   170 4   183 4   194 4   194 4   185 4   180 4   168 4   139
 4   131 4   112 4   110 4   109 4   108 4   101 4   101 4   100 4   118 4   123
 4   123 4   137 4   132 4   138 4   142 4   142 4   127 4   123 4   125 4   103
 4    96 4    89 4    87 4    84 4    80 4    78 4    73 4    75 4    74 4    82
 4    73 4    72 4    80 4    76 4    75 4    84 4    78 4    75 4    73 4    79
 4    81 4    76 4    80 4    85 4    82 4    72 4    69 4    79 4    83 4    87
 4    82 4    93 4   101 4   104 4   117 4   138 4   166 4   196 4   242 4   275
 4   303 4   325 4   360 4   367 4   365 4   322 4   303 4   290 4   250 2   251
 3   265 4   272 4   287 4   304 4   339 4   359 4   353 4   354 4   339 4   310
 4   289 4   259 4   227 4   200 4   180 4   148 4   128 4   117 4   122 4   122
 4   114 4   111 4   114 4   128 4   140 4   148 4   147 4   134 4   125 4   125
 4   112 4   102 4   103 4    99 4   104 4    94 4   101 4   106 4   102 4   113
 4   123 4   143 4   171 4   192 4   218 4   262 4   301 4   356 4   378 4   415
 4   414 4   398 4   354 4   312 4   279 4   237 4   201 4   170 4   151 4   140
 4   136 4   154 4   150 4   150 4   168 4   175 4   189 4   208 4   208 4   220
 4   218 4   216 4   204 4   186 4   179 4   155 4   138 4   124 4   114 4   101
 4    97 4   112 4   103 4    95 4    83 4    87 4    92 4    94 4    83 4    79
 4    84 4    72 4    86 4    72 4    69 4    65 4    74 4    74 4    69 4    77
 4    76 4    68 4    83 4    75 4    70 4    78 4    85 4   101 4   103 4   115
 4   132 4   143 4   157 4   186 4   205 4   216 4   206 4   200 4   195 4   182
 6   152 4   148 4   137 4   129 4   124 4   137 4   156 4   191 4   222 4   257
 4   323 4   397 4   472 4   549 4   596 4   643 4   633 4   603 4   555 4   488
 4   402 4   324 4   265 4   227 4   206 4   207 4   192 4   218 4   242 4   263
 4   304 4   367 4   413 4   423 4   466 4   472 4   475 4   448 4   471 4   479
 4   473 4   493 4   481 4   444 4   434 4   394 4   331 4   292 4   257 4   221
 4   203 4   191 4   180 4   188 4   184 4   201 4   210 4   230 4   261 4   281
 4   309 4   336 4   336 4   356 4   358 4   325 4   321 4   312 4   300 4   282
 4   290 4   296 4   309 4   326 4   330 4   352 4   337 4   311 4   278 4   267
 4   233 4   193 4   172 4   151 4   132 4   114 4   108 4    96 4    86 4    79
 4    78 4    80 4    74 4    70 4    77 4    74 4    76 4    73 4    65 4    65
 4    73 4    67 4    67 4    71 4    67 4    72 4    70 4    66 4    71 4    71
 4    68 4    65 4    66 4    67 4    64 4    73 4    69 4    70 4    71 4    72
 4    79 4    76 4    73 4    68 4    62 4    62 4    69 4    69 4    73 4    67
 4    62 4    71 4    68 4    68 4    72 4    75 4    72 4    75 4    72 4    77
 4    83 4    79 4    77 4    87 4    92 4    93 4    99 4   104 4   116 4   119
 4   111 4   118 4   107 4   105 4   101 4    88 4    89 4    88 4    75 4    76
 4    74 4    76 4    84 4    77 4    74 4    80 4    78 4    78 4    74 4    78
 4    84 4    88 4    84 4    93 4    90 4    94 4    99 4   108 4   127 4   132
 4   135 4   150 4   168 4   188 4   220 4   248 4   280 4   349 4   409 4   491
 4   542 4   608 4   712 4   814 4   916 4   996 4  1086 4  1139 4  1214 4  1257
 4  1217 4  1162 4  1035 4   930 4   766 4   630 4   517 4   400 4   348 4   276
 4   237 4   215 4   186 4   173 4   156 4   157 4   145 4   124 4   129 4   110
 4   104 4   106 4    96 4    94 4    84 4    76 4    77 4    78 4    72 4    66
 4    78 4    80 4    69 4    68 4    68 4    72 4    71 4    68 4    69 4    76
 3    69 3    63 4    74 4    71 4    76 4    67 4    74 4    75 4    68 4    70
 4    76 4    79 4    73 4    72 4    66 4    62 4    72 4    72 4    66 4    69
 4    69 4    65 4    65 4    71 4    69 4    73 4    71 4    63 4    69 4    72
 4    76 4    77 4    76 4    74 4    70 4    70 4    61 4    75 4    73 4    69
 4    74 4    71 4    66 4    71 4    73 4    71 4    73 4    73 4    70 4    75
 4    72 4    71 4    76 4    72 4    74 4    79 4    74 4    69 4    67 4    76
 4    74 4    85 4    83 4    86 4    90 4    92 4    86 4    85 4    93 4    94
 4    91 4    81 4    84 4    88 4    82 4    84 4    87 4    75 4    72 4    88
 4    84 4    86 4    83 4    90 4    89 4    87 4    88 4    96 4   101 4   107
 4   114 4   118 4   130 4   142 4   138 4   153 4   162 4   167 4   171 4   162
 4   160 4   162 4   145 4   143 4   129 4   122 4   120 4   124 4   115 4   115
 4   124 4   128 4   134 4   147 4   156 4   163 4   174 4   191 4   200 4   212
 3   217 4   219 4   209 4   208 4   197 4   185 4   162 4   156 4   141 4   132
 4   113 4   112 4   108 4    99 4    94 4    84 4    95 4    92 4    89 4    89
 4    93 4   107 4    93 4   105 4   107 4   105 4   123 4   136 4   152 4   152
 4   161 4   186 4   187 4   197 4   206 4   206 4   212 4   213 4   202 4   196
 4   195 4   193 4   174 4   187 4   176 4   185 4   200 4   193 4   223 4   218
 4   219 4   250 4   247 4   237 4   244 4   228 4   203 4   187 4   163 4   155
 4   139 4   122 4   117 4   116 4   108 4   107 4   107 4   105 4    99 4   108
 4   115 4   113 4   122 4   127 4   136 4   152 4   149 4   164 4   169 4   175
 4   186 4   188 4   181 4   175 4   166 4   163 4   148 4   137 4   119 4   109
 4   102 4    99 4    96 4    93 4    87 4    77 4    84 4    77 4    77 4    73
 4    77 4    71 4    71 4    72 4    75 4    75 4    72 4    70 4    71 4    78
 4    73 4    73 4    69 4    76 4    73 4    78 4    80 4    75 4    74 4    76
 2    72 3    77 4    69 4    76 4    73 4    76 4    79 4    79 4    76 4    85
 4    77 4    76 4    75 4    78 4    79 4    80 4    74 4    86 4    91 4    92
 4   101 4   103 4   101 4   100 4   100 4   115 4   125 4   128 4   143 4   159
 4   165 4   188 4   216 4   222 4   262 4   293 4   351 4   394 4   422 4   483
 4   505 4   547 4   608 4   644 4   674 4   651 4   664 4   646 4   605 4   597
 4   533 4   483 4   444 4   409 4   375 4   342 4   310 4   297 4   287 4   262
 4   261 4   277 4   273 4   270 4   285 4   283 4   294 4   295 4   294 4   289
 4   294 4   264 4   248 4   243 4   237 4   216 4   208 4   208 4   188 4   198
 4   204 4   198 4   199 4   223 4   222 4   231 4   256 4   246 4   283 4   328
 4   366 4   387 4   437 4   474 4   514 4   569 4   618 4   671 4   701 4   750
 4   763 4   770 4   781 4   763 4   761 4   731 4   696 4   651 4   586 4   536
 4   495 4   447 4   398 4   355 4   327 4   296 4   263 4   245 4   223 4   210
 5   222 6   204 4   198 4   193 4   184 4   181 4   175 4   167 4   175 4   166
 4   166 4   172 4   151 4   136 4   142 4   127 4   117 4   110 4   113 4   101
 4    98 4    97 4    89 4    85 4    82 4    79 4    85 4    74 4    76 4    72
 4    75 4    77 4    71 4    72 4    77 4    74 4    79 4    79 4    78 4    82
 4    71 4    75 4    71 4    72 4    69 4    74 4    81 4    72 4    79 4    78
 4    76 4    73 4    77 4    76 4    73 4    74 4    79 4    78 4    77 4    77
 4    79 4    82 4    80 4    84 4    91 4    88 4    85 4    85 4    88 4    86
 4    95 4    90 4    99 4    91 4    96 4    94 4    97 4    99 4    95 4   101
 4    92 4    93 4    91 4    96 4    88 4    90 4    97 4    89 4    91 4    83
 4    90 4    94 4    95 4   104 4    91 4    89 4   107 4   108 4   114 4   115
 4   129 4   138 4   137 4   145 4   152 4   167 4   174 4   190 4   204 4   214
 4   210 4   219 4   232 4   225 4   219 4   219 4   219 4   191 4   184 4   201
 4   195 3   188 3   165 3   163 3   152 3   148 3   123 3   127 3   136 3   127
 3   130 3   120 3   111 3   107 3    98 3   108 3   109 3   109 3   110 3   102
 3   108 3   108 3   114 3   105 3   114 3   112 3   109 3   109 3   128 3   119
 3   121 3   133 3   134 3   145 3   145 3   141 3   143 3   148 3   150 3   140
 3   143 3   134 3   143 3   138 3   134 3   137 3   151 3   149 3   171 3   166
 3   172 3   174 3   188 3   191 3   205 3   229 3   239 3   248 3   263 3   273
 3   287 3   305 3   337 3   358 3   384 3   392 3   388 3   411 3   429 3   411
 3   421 3   428 3   417 3   409 3   391 3   404 3   387 3   360 3   364 3   336
 3   307 3   291 3   276 3   248 3   230 3   213 3   188 3   173 3   167 3   150
 3   142 3   135 3   122 3   123 3   113 3   109 3   108 3   106 3    98 3    87
 3    92 3    97 3    84 3    76 3    88 3    79 3    83 3    86 3    88 3    80
 3    78 3    76 3    77 3    86 3    78 3    74 3    74 3    80 3    81 3    71
 4    83 2    73 2    74 2    82 2    66 2    82 2    76 2    69 2    71 2    79
 2    80 2    67 2    80 2    74 2    73 2    86 2    63 2    67 2    82 2    85
 2    67 2    64 2    83 2    75 2    78 2    71 2    66 2    85 2    75 2    76
 2    63 2    67 2    65 2    82 2    67 2    73 2    73 2    81 2    65 2    66
 2    77 2    80 2    71 2    70 2    74 2    67 2    69 2    67 2    69 2    77
 2    75 2    81 2    75 2    72 2    73 2    68 2    76 2    68 2    82 2    64
 2    65 2    68 2    61 2    75 2    77 2    73 2    73 2    78 2    62 2    76
 2    61 2    65 2    67 2    68 2    64 2    74 2    75 2    67 2    72 2    77
 2    70 2    76 2    78 2    79 2    65 2    69 2    85 2    73 2    72 2    80
 2    77 2    77 2    69 2    78 2    65 2    74 2    67 2    75 2    77 2    71
 2    66 2    71 2    77 2    75 2    70 2    75 2    83 2    61 2    69 2    79
 2    59 2    83 2    63 2    68 2    66 2    68 2    81 2    76 2    75 2    74
   -1000
  -10000
