CuF2 M. Ain (1.5K D1A-LLB JUAN   MICHEL 27-NOV-92  10:32:00  7570 to   7587
     100       0  0.0500       1       0       0       0
   0.100
   8957.
 7    80 7    84 7    84 7    99 7   107 7   122 7   143 7   161 7   187 7   225
 7   264 7   290 7   304 7   304 7   273 7   228 7   199 7   165 7   143 7   124
 7   113 7   125 7   155 7   187 7   220 7   235 7   254 7   260 7   249 7   228
 7   208 7   181 7   151 7   127 7   113 7   102 7    92 7    83 7    73 7    75
 7    73 7    72 7    64 7    65 7    64 7    67 7    68 7    72 7    70 7    71
 7    72 7    69 7    64 7    64 7    68 7    65 7    65 7    70 7    77 7    72
 7    73 7    71 7    71 7    70 7    70 7    72 7    68 7    69 7    72 7    71
 7    74 7    73 7    77 7    70 7    69 7    70 7    72 7    78 7    76 7    78
 6    80 6    97 6   112 6   117 6   149 6   172 6   193 6   219 6   221 6   211
 6   195 6   170 6   156 6   128 6   109 6   103 6    97 6    95 6   104 6   124
 6   142 6   165 6   205 6   224 6   237 6   242 6   238 6   223 6   208 6   194
 6   184 6   158 6   134 6   118 6   105 6    95 6    86 6    79 6    73 6    77
 6    70 6    69 6    75 6    68 6    64 6    69 6    67 6    70 6    73 6    75
 6    71 6    72 6    76 6    71 6    71 6    70 6    67 6    67 6    69 6    69
 6    70 6    75 6    81 6    92 6    97 6   107 6   133 6   157 6   176 6   191
 6   196 6   198 6   186 6   165 6   137 6   122 6   110 6    96 6    89 6    75
 6    74 6    75 6    70 6    72 6    68 6    67 6    71 6    71 6    65 6    70
 6    67 6    68 6    64 6    67 6    70 6    71 6    66 6    66 6    77 6    71
 6    71 6    69 6    68 6    76 6    73 6    72 6    69 6    72 6    65 6    69
 6    68 6    69 6    70 6    67 6    69 6    65 6    65 6    70 5    65 5    65
 5    66 5    69 5    70 5    75 5    77 5    77 5    83 5    89 5    94 5   103
 5   131 5   158 5   203 5   297 5   383 5   491 5   592 5   636 5   645 5   588
 5   505 5   410 5   310 5   226 5   177 5   142 5   119 5    97 5    86 5    80
 5    79 5    77 5    74 5    71 5    73 5    76 5    73 5    71 5    67 5    70
 5    71 5    73 5    72 5    77 5    72 5    73 5    74 5    71 5    75 5    75
 5    72 5    80 5    74 5    76 5    80 5    72 5    75 5    74 5    83 5    86
 5    82 5    87 5    96 5   100 5   107 5   115 5   129 5   154 5   189 5   234
 5   290 5   355 5   447 5   579 5   740 5   905 5  1145 5  1355 5  1502 5  1631
 5  1596 5  1497 5  1300 5  1019 5   729 5   518 5   362 5   267 5   196 5   156
 5   136 5   126 5   108 5   100 5    97 5    96 5    90 5    92 5    88 5    82
 5    84 5    82 5    76 5    80 5    87 5    76 5    78 5    83 5    80 5    78
 5    76 5    81 5    82 5    77 5    76 5    78 5    76 5    73 4    72 4    74
 4    69 4    72 4    69 4    75 4    77 4    79 4    69 4    74 4    70 4    69
 4    72 4    75 4    76 4    71 4    68 4    71 4    76 4    76 4    78 4    70
 4    69 4    70 4    70 4    69 4    74 4    81 4    77 4    76 4    70 4    68
 4    61 4    67 4    63 4    60 4    65 4    73 4    70 4    65 4    65 4    62
 4    71 4    68 4    71 4    68 4    72 4    72 4    67 4    72 4    63 4    71
 4    72 4    69 4    69 4    65 4    72 4    63 4    63 4    64 4    71 4    72
 4    68 4    74 4    77 4    68 4    69 4    71 4    76 4    75 4    69 4    69
 4    64 4    65 4    75 4    73 4    67 4    67 4    68 4    72 4    71 4    69
 4    71 4    78 4    81 4    77 4    84 4    84 4    83 4    85 4    86 4    80
 4    82 4    80 4    79 4    75 4    72 4    74 4    70 4    83 4    76 4    75
 4    81 4    75 4    81 4    73 4    80 4    86 4    91 4   102 4    99 4   103
 4   105 4   124 4   128 4   148 4   170 4   177 4   191 4   195 3   217 3   260
 3   289 3   330 3   356 3   384 3   371 3   386 3   417 3   438 3   459 3   481
 3   490 3   494 3   451 3   418 3   380 3   332 3   312 3   280 3   243 3   227
 3   220 3   231 3   243 3   267 3   307 3   329 3   356 3   370 3   370 3   343
 3   324 3   310 3   264 3   235 3   239 3   220 3   207 3   189 3   162 3   147
 3   128 3   110 3   118 3   106 3    97 3   107 3    95 3   104 3    94 3    82
 3    83 3    76 3    85 3    77 3    78 3    77 3    81 3    84 3    84 3    79
 3    72 3    84 3    77 3    74 3    73 3    80 3    78 3    81 3    80 3    79
 3    76 3    80 3    78 3    76 3    77 3    69 3    71 3    62 3    72 3    73
 3    81 3    72 3    78 3    72 3    83 3    76 3    78 3    77 3    67 3    65
 3    74 3    80 3    76 3    72 3    81 3    75 3    75 3    79 3    91 3    88
 3    86 3    80 3    76 3    82 3    78 3    77 3    85 3    84 3    87 3    82
 3    69 3    74 3    85 3    93 3    94 3    94 3    99 3   105 2   104 2   117
 2   113 2   130 2   151 2   164 2   154 2   146 2   161 2   173 2   138 2   149
 2   152 2   171 2   187 2   189 2   219 2   260 2   292 2   327 2   421 2   455
 2   492 2   538 2   593 2   625 2   683 2   759 2   854 2   939 2  1044 2  1131
 2  1147 2  1160 2  1123 2  1049 2   925 2   836 2   819 2   733 2   703 2   625
 2   610 2   574 2   515 2   474 2   448 2   428 2   410 2   413 2   420 2   465
 2   501 2   540 2   565 2   609 2   607 2   610 2   574 2   519 2   447 2   381
 2   309 2   253 2   208 2   169 2   154 2   142 2   148 2   126 2   102 2   106
 2   106 2   108 2   101 2    86 2    89 2    95 2    95 2    96 2    88 2    88
 2    91 2   101 2   117 2   108 2   112 2   121 2   110 2   123 2   128 2   153
 2   149 2   148 2   175 2   202 2   201 2   220 2   231 2   246 2   258 2   280
 2   319 2   316 2   352 2   369 2   411 2   426 2   379 2   375 2   381 2   307
 2   276 2   247 2   223 2   204 2   174 2   178 2   184 2   206 1   207 1   212
 1   213 1   220 1   203 1   201 1   180 1   154 1   154 1   143 1   118 1   107
 1   119 1   104 1    84 1    90 1    98 1    93 1    75 1   118 1    76 1    73
